Code,Name,Tags,Type,PostingPriority,PreloadDxBoxes3to20
G32.81,Cerebellar ataxia in diseases classified elsewhere - G32.81,,CLN,600,NULL
F70,Mild Mental Retardation - F70,,CLN,600,NULL
G80.9,"CEREBRAL PALSY, UNSPECIFIED - G80.9",,CLN,801,NULL
J96.92,"RESPIRATORY FAILURE, UNSPECIFIED WITH HYPERCAPNIA - J96.92",,CLN,600,NULL
R27.8,LACK OF COORDINATION - R27.8,,CLN,765,NULL
G52.2,DISORDER OF VEGAS NERVE - G52.2,,BX3,100,NULL
K08.89,abnormal dentition causing imparment to mastication/lack of dentition causing… - K08.89,,RAD,558,NULL
G50.9,Paralysis of 5TH CRANIAL NERVE - G50.9,,BX3,100,NULL
J95.821,ACUTE POSTPROCEDURAL RESPIRATORY FAILURE - J95.821,,CLN,600,NULL
S72.002D,fracture of unspecified neck of left femur - S72.002D,,BX3,100,NULL
F10.10,Alcohol (ETOH) abuse - F10.10,,CLN,807,NULL
Z77.098,"CONtact and exposure to hazardous, nonmedical chemicals - Z77.098",,BX3,100,NULL
Z74.09,OTHER REDUCED MOBILITY - Z74.09,,CLN,600,NULL
T85.598D,OTHER mechanical complications of GI prosthetic devices - T85.598D,,BX3,100,NULL
K40.31,INGUINAL HERNIA W OBSTRUCTION WITHOUT GANGRENE - K40.31,,BX3,100,NULL
E86.0,DEHYDRATION - E86.0,,CLN,848,NULL
G90.2,HorNERS SYNDROME - G90.2,,BX3,100,NULL
R63.33,"Pedatric feeding disorder, chronic - R63.33",,BX3,100,NULL
E46,MALNUTRITION NOS - E46,,CLN,848,NULL
R01.1,"CARDIAC MURMUR, UNSPEC - R01.1",,CLN,600,NULL
S06.5X9D,TRAUMATIC SUBDURAL HEMORRHAGE WITH LOSS OF CONSCIOUSNESS OF USPEC DURATION - S06.5X9D,,CLN,600,NULL
I69.120,APHASIA FOLLOWING NONTRAUMATIC INTRACEREBRAL HEMORRHAGE - I69.120,,CLN,707,NULL
G93.1,Anoxic Brain Damage (hypoxic) - G93.1,,BX3,100,NULL
G31.09,OTHER FRONTOTEMPORAL DEMENTIA - G31.09,,,0,NULL
E78.5,HYPERLIPIDEMIA - E78.5,,CLN,700.4,NULL
G89.11,ACUTE Pain due to trauma - G89.11,,BX3,100,NULL
D47.1,Chronic myeloPROLIFERATIVE DISEASE JAK 2 GENE - D47.1,,BX3,100,NULL
M51.36,OTHER INTEVERTEBRAL DISC DEGENERATION - M51.36,,BX3,100,NULL
I69.822,DYSARTHRIA FOLLOWING OTHER CEREBROVASCULAR DISEASE - I69.822,,CLN,785,NULL
S02.40ED,zYGOMATIC FRACTURE RIGHT SIDE - S02.40ED,,BX3,100,NULL
S02.40CD,MAXILLARY FRACTURE - S02.40CD,,BX3,100,NULL
I69.322,DYSARTHRIA FOLLOWING CEREBRAL INFARCTION - I69.322,,CLN,831,NULL
I10,HTN - I10,,CLN,841,NULL
I69.820,APHASIA FOLLOWING OTHER CEREBROVASCULAR DISEASE - I69.820,,CLN,784,NULL
S13.121A,DISlocation of c1/c2 cervical vertebra - S13.121A,,BX3,100,NULL
F01.818,VASCULAR DEMENTIA WITH other behavioral distrubances - F01.818,,BX3,100,NULL
G40.909,"EPILEPSY, UNSP, NOT INTRACTABLE, WITHOUT STATUS EPILEPTICUS - G40.909",,CLN,812,NULL
F01.50,VASCULAR DEMENTIA WITHOUT BEHAVIORAL DISTURBANCE - F01.50,,CLN,818,NULL
G11.0,CONGENITAL nonprogressive ataxia - G11.0,,BX3,100,NULL
S12.101,NONDISPLACED FRACTURE OF SECOND CERVICAL VERTEBRA - S12.101,,BX3,100,NULL
Z3A.25,EXTReme premature 25 weeks of gestation of preganacy - Z3A.25,,BX3,100,NULL
G46.3,BRAIN STEM STROKE SYNDROME - G46.3,,CLN,600,NULL
F41.9,"ANXIETY DISORDER, UNSPEC. - F41.9",,CLN,847.5,NULL
C34.91,MALIGNANT NEOPLASM OF UNSPEC PART OF RIGHT BRONCHUS OR LUNCH - C34.91,,CLN,600,NULL
C88.4,Extranodal marginal zone B-cell lymphoma - C88.4,,CLN,600,NULL
C83.7,Burkitt lymphoma - C83.7,,CLN,600,NULL
M30.1,CHURG STRAUSS SYNDROME - M30.1,,BX3,100,NULL
G23.9,"Degenerative disease of basal ganglia, unspecified - G23.9",,BX3,100,NULL
J43.1,PANLOBULAR EMPHYSEMA - J43.1,,CLN,600,NULL
C75.1,MALIGNANT NEOPLASM OF PITUITARY GLAND - C75.1,,BX3,100,NULL
G40.C11,Lafora progressive myoclonus epilepsy - G40.C11,,BX3,100,NULL
S32.050D,WEDGE COMPRESSION FRACTURE OF FIfth lumbar vertebra - S32.050D,,BX3,100,NULL
G20.A1,"PARKINSON'S DIS W/O DYSKINESIA, W/O MENTION OF FLUCTUATIONS - G20.A1",NULL,NULL,NULL,NULL
J91.0,MALGNANT PLEURAL EFFUSION - J91.0,,CLN,600,NULL
Z85.21,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF LARYNX - Z85.21,,CLN,746,NULL
S06.5X0A,TBI AND SUB WITHOUT LOSS OF CONSCIOUSNESS - S06.5X0A,,CLN,805,NULL
I63.39,CEREBRAL INFARCTION DUE TO THROMBOSIS OF OTH CEREBRAL ARTERY - I63.39,,CLN,742,NULL
G96.08,OTHER Cranial cerebrospinal fluid leak - G96.08,,BX3,100,NULL
Q21.10,ATrial septal defect - Q21.10,,BX3,100,NULL
Z85.118,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF BRONCHUS AND LUNG - Z85.118,,CLN,761,NULL
P39.9,INfantile meningitis - P39.9,,BX3,100,NULL
P52.22,INTRAventricular hemorrhage of newborn - P52.22,,BX3,100,NULL
Q21.0,Ventricular septal disorder - Q21.0,,BX3,100,NULL
Q04.2,Lobar holoprosencephaly - Q04.2,,BX3,100,NULL
P91.2,NEONTAL CEREBRAL LEUKOMALACIA - P91.2,,CLN,600,NULL
J81.0,ACUTE PULOMONARY EDEMA - J81.0,,BX3,100,NULL
F64.9,"GEnder identify disorer, - F64.9",,BX3,100,NULL
R26.89,OTHER abnormalities of gait and mobility - R26.89,,BX3,100,NULL
C34.12,malignant neoplam of upper lobe left lung - C34.12,,BX3,100,NULL
J96.20,"ACUTE AND CHR RESP FAILURE, UNSP W HYPOXIA OR HYPERCAPNIA - J96.20",,CLN,722,NULL
Z87.730,PERSONAL HISTORY OF CORRECTED CLEFT PALATE AND LIP - Z87.730,,BX3,100,NULL
F25.9,"Schizoaffective disorder, unspecified - F25.9",,CLN,709,NULL
I82.91,CHRONIC EMBOLISM AND THROMBOSIS OF UNSPEC VEIN - I82.91,,CLN,600,NULL
S06.6XAD,TRAUMATIC SUBARACHNOID HEMMORHAGE WITH LOSS OF CONSIOUSNESS - S06.6XAD,,CLN,600,NULL
R63.32,"Pedatric feeding disorder, chronic - R63.32",,BX3,100,NULL
P78.83,NEWBORN ESOPHAGEAL REFLUX - P78.83,NULL,NULL,NULL,NULL
C83.30,"DIFFUSE LARGE B-CELL LYMPHONA, UNSPEC SITE - C83.30",,CLN,600,NULL
R63.31,"PEDIATRIC FEEDING DISORDER, ACUTE - R63.31",,CLN,600,NULL
X95.9XXA,GUn shot wound - X95.9XXA,,BX3,100,NULL
X74.9XXA,INTential self harm by gunshot wound - X74.9XXA,,BX3,100,NULL
Z86.011,PERSONAL HISTORY OF benign neoplasm of the brain - Z86.011,,BX3,100,NULL
M47.12,"OTHER SPONDYLOSIS WITH MYELOPATHY, CERVICAL REGION - M47.12",,CLN,600,NULL
K86.1,CHRONIC pancreatitis - K86.1,,BX3,100,NULL
F11.21,OPIOID DEPENDENCE IN REMISSION - F11.21,,CLN,600,NULL
C32.9,"Malignant neoplasm of larynx, unspec. - C32.9",,BX3,100,NULL
T73.0XXD,"STARVATION, SUBSEQUENT ENCOUNTER - T73.0XXD",,BX3,100,NULL
K63.2,FISTULA OF INTESTINE - K63.2,,BX3,100,NULL
G93.40,"ENCEPHALOPATHY, UNSPECIFIED - G93.40",,CLN,840,NULL
G00.2,Streptococcal meningitis - G00.2,,CLN,600,NULL
T50.901A,"POISONING BY USPEC DRUG, ACCIDENTAL - T50.901A",,CLN,600,NULL
I26.93,- I26.93 - I26.93,,BX3,100,NULL
G12.21,AMYOTROPHIC LATERAL SCLEROSIS - G12.21,,CLN,738,NULL
E06.3,AUTOIMMUNE THYROIDITIS - E06.3,,CLN,600,NULL
K25.5,CHRONIC Or unsepcified gastric ulcer with perforation - K25.5,,BX3,100,NULL
G24.3,SPASMODIC TORTICOLLIS - G24.3,,CLN,600,NULL
C78.00,SECONDARY MALIGNANT NEOPLASM OF lung - C78.00,,BX3,100,NULL
D63.1,ANEMIA IN CHRONIC KIDNEY DISEASE - D63.1,,BX3,100,NULL
I63.9,stroke (CVA) or cerebral infarction unsepcified - I63.9,,CLN,824,NULL
E03.0,CONGENITAL hypothroidism - E03.0,,BX3,100,NULL
C09.9,"MALIGNANT NEOPLASM OF TONSIL, UNSPEC - C09.9",,CLN,600,NULL
G24.01,DRUG INDUCED SUBACUTE DYSKINESIA - G24.01,,CLN,734,NULL
D36.10,BENIGN NEOPLASM OF peripheral nerves and autonomic nervous system - D36.10,,BX3,100,NULL
Q86.0,FEtal alcohol syndrome - Q86.0,,BX3,100,NULL
Z86.73,"HISTORY OF TIA (TIA), AND CEREB INFRC - Z86.73",,CLN,782,NULL
S12.401D,DISplaced fracture of 5th cervical vertebra - S12.401D,,BX3,100,NULL
I71.012,DISsection of descending thoracic aorta - I71.012,,BX3,100,NULL
F22,??? - F22,,CLN,600,NULL
S22.070A,WEDGE COMPRESSION FRACTURE OF T9t10 vertebra - S22.070A,,BX3,100,NULL
J44.1,COPD WITH ACUTE EXACERBATION - J44.1,,CLN,816,NULL
S27.322A,CONtusion of lung bliateral - S27.322A,,BX3,100,NULL
S06.4X9A,EPIdural hemorrhage with loss of consciousness of unspecified uration - S06.4X9A,,BX3,100,NULL
S12.100D,unspecified displaced fracture of second cervical vertebra - S12.100D,,CLN,600,NULL
S12.600D,unspecified displaced fracture of seventh cervical vertebra - S12.600D,,BX3,100,NULL
F02.A2,"DEMENTIA IN OTHER DISEASES CLASSIFIED ELSEWHERE, mild, with psychotic - F02.A2",,BX3,100,NULL
S22.43XD,"MULTIPLE fractures of ribs, bilateral - S22.43XD",,BX3,100,NULL
G23.3,MULTIPLE SYSTEMS ATROPHY CEREBELLAR TYPE - G23.3,,BX3,100,NULL
Q38.1,ANKYLOglossia - Q38.1,,BX3,100,NULL
S12.200A,displaced fracture of 3rd cervical vertebra - S12.200A,,BX3,100,NULL
I26.99,"PULMONARY EMBOLISM, NOS - I26.99",,CLN,759,NULL
R41.841,COGNITIVE COMMUNICATION DEFICIT - R41.841,,CLN,719,NULL
A53.0,SYphillis - A53.0,,BX3,100,NULL
Z08.84,BARiatric surgery status - Z08.84,,BX3,100,NULL
I59.392,VAlvular heart disease - I59.392,,BX3,100,NULL
I63.239,CEREBRAL INFARCTION DUE TO UNSPEC OCCULISON OR STENOSIS OF USPECIFIED CAROTID ARTERY - I63.239,,CLN,600,NULL
I25.10,CAD - I25.10,,CLN,849,NULL
I69.920,APHASIA FOLLOWING UNSPECIFIED CEREBROVASCULAR DISEASE - I69.920,,CLN,600,NULL
S06.2X6D,DIFFUSE TBI WITH LOSS OF CONSIOUSNESS GREATER THAN 24 HOURS - S06.2X6D,,CLN,600,NULL
H53.16,CHarles bonnet syndrome - H53.16,,BX3,100,NULL
F10.129,"alcohol abuse with intoxication, unspecified - F10.129",,CLN,600,NULL
J44.9,"COPD, UNSPECIFIED - J44.9",,CLN,847,NULL
Z95.0,PRESENCE OF CARDIAC PACEMAKER - Z95.0,,CLN,704,NULL
F03.90,DEMENTIA (NOS) WITHOUT BEHAVIORAL DISTURBANCE - F03.90,,CLN,846,NULL
S12.301A,UNSPECIFIED nondisplaced fracture of fourth cervical vertebrae - S12.301A,,BX3,100,NULL
Q99.9,"CHROMOSOMAL ABNORMALITY, UNSPECIFIED - Q99.9",,CLN,600,NULL
I82.90,ACUTE EMBOLISM AND THROMBOSIS OF UNSPecified vein - I82.90,,BX3,100,NULL
C76.2,malignant neoplasm of abdomen - C76.2,,CLN,600,NULL
J96.02,ACUTE RESPIRATORY FAILURE WITH HYPERCAPNIA - J96.02,,CLN,600,NULL
R11.2,Nausea with vomiting - R11.2,,BX3,100,NULL
I47.9,- I47.9 - I47.9,,BX3,100,NULL
Q37.2,Cleft soft palate with bilateral cleft lip - Q37.2,,CLN,600,NULL
F71,MODERATE INTELLECTUAL DISABILITIES - F71,,CLN,745,NULL
K31.1,HYPERTrophic pyloric stenosis - K31.1,,BX3,100,NULL
G82.52,"Quadriplegia, C1-C4, incomplete - G82.52",,BX3,100,NULL
Q91.7,"Trisomy 13, unspecified - Q91.7",,CLN,600,NULL
I72.0,ANEurysm of carotid artery - I72.0,,BX3,100,NULL
M47.816,SPONDYLOSIS OF LUMBAR SPINE - M47.816,,BX3,100,NULL
I65.29,OCCLUSION AND STENOSIS OF UNSPECIFIED CAROTID ARTERY - I65.29,,CLN,600,NULL
I65.01,occlusion and stenosis of right vertebral artery - I65.01,,BX3,100,NULL
G62.9,"POLYNEUROPATHY, UNSPECIFIED - G62.9",,CLN,701,NULL
Q87.19,cornelia de lange syndrome - Q87.19,,BX3,100,NULL
M47.892,DEGENERATIVE CHANGES OF LOWER CSPINE - M47.892,,RAD,565,NULL
W19.XXXS,UNSPECIFIED Fall sequeal - W19.XXXS,,BX3,100,NULL
Z85.858,Personal history of malignant neoplasm of other endocrine glands - Z85.858,,CLN,600,NULL
I24.89,OTHER Forms of acute ischemic heart disease - I24.89,,BX3,100,NULL
I42.9,CARDIOMyopathy - I42.9,,BX3,100,NULL
G72.81,CRITICAL ILLNESS MYOPATHY - G72.81,,CLN,600,NULL
Z85.83,Personal history of malignant neoplasm of bone and soft tissue - Z85.83,,CLN,600,NULL
I63.59,CEREB INFRC DUE TO UNSP OCCLS OR STENOSIS OF CEREBRAL ARTERY - I63.59,,CLN,752,NULL
G31.89,OTHER SPECIFIED DEGENERATIVE DISEASES OF NERVOUS SYSTEM - G31.89,,CLN,600,NULL
Z85.818,"PERSONAL HISTORY OF MALIG NEOPLM OF SITE OF LIP, ORAL CAV, & PHARYNX - Z85.818",,CLN,795,NULL
R00.0,"TACHycardia, unsp - R00.0",,BX3,100,NULL
Z85.060,PERSONAL HISTORY OF MALIGNANT carcinoid of small intestine - Z85.060,,BX3,100,NULL
F31.5,"BIPOLAR DISORDER, DEPRESSED, SEVERE - F31.5",,CLN,600,NULL
G62.1,Alcoholic polyneuropathy - G62.1,,BX3,100,NULL
I50.43,ACUTE ON CHRONIC COMBINED SYSTOLIC AND DIASTOLIC HRT FAIL - I50.43,,CLN,794,NULL
G40.42,CDKL5 DEFICIENCY - G40.42,,BX3,100,NULL
I69.892,HEMIPLEGIA AND HEMIPARESIS FOLLOWING OTHER CEREBROVASCULAR DISEASE AFFECTING LEFT NON-DOMINANT SIDE - I69.892,,CLN,736,NULL
I67.81,ACUTE Cerebrovascular inefficiency - I67.81,,BX3,100,NULL
P11.3,BIrth injury to facial nerve - P11.3,,BX3,100,NULL
H31.103,chorodial degeneration - H31.103,,BX3,100,NULL
F81.9,"DEVELOPMENTAL DISORDER OF SCHOLASTIC SKILLS, USPEC - F81.9",,CLN,600,NULL
P27.1,BRONCHOPULMONARY DYSPLASIA ORIGIN IN THE PERINATAL PERIOD - P27.1,,,0,NULL
Q87.2,Congenital malformation syndromes predominantly involving limbs - Q87.2,,CLN,600,NULL
G31.9,"DEGENERATIVE DISEASE OF NERVOUS SYSTEM, UNSPECIFIED - G31.9",,CLN,600,NULL
Q77.4,AchONDROPLASIA - Q77.4,,BX3,100,NULL
A92.5,zika virus - A92.5,,BX3,100,NULL
R62.0,DELAYED MILESTONE IN CHILDHOOD - R62.0,,CLN,600,NULL
I50.41,ACUTE COMBINED SYSTOLIC AND DIASTOLIC (CONGESTIVE) HRT FAIL - I50.41,,CLN,758,NULL
Z92.3,PERSONAL HISTORY OF IRRADIATION - Z92.3,,CLN,803,NULL
F10.288,ALCOHOL DEPENDENCE WITH other alcohol induced disorder - F10.288,,BX3,100,NULL
N18.9,CHRONIC KIDNEY DISEASE - N18.9,,CLN,847.5,NULL
T14.90XD,INjury unspecified encougher head on collision - T14.90XD,,BX3,100,NULL
J68.8,"OTHER respiratory conditions due to chemicals, gases, fumes - J68.8",,BX3,100,NULL
F43.12,Post Traumaticstress disorder chronic - F43.12,,BX3,100,NULL
V89.2XXD,Person injured in MVA - V89.2XXD,,BX3,100,NULL
F01.518,"VASCULAR DEMENTIA, UNSPECIFIED SEVERITY, WITH OTHER BEHAVIORAL DISTURBANCE - F01.518",,CLN,808,NULL
C05.1,malignant neoplasm of soft palate - C05.1,,BX3,100,NULL
I70.92,CHRONIC total oclusion of artery of the extremeties - I70.92,,BX3,100,NULL
G81.01,FLACCID HEMIPLEGIA AFFECTING RIGHT DOMINANT SIDE - G81.01,,CLN,762,NULL
Q02,MICROCEPHALY - Q02,,CLN,600,NULL
Z15.89,Mutation in HUWE1 gene - Z15.89,,BX3,100,NULL
H49.10,TRochlear nerve pasly - H49.10,,BX3,100,NULL
K56.690,OTHER Partial intestinal obstruction - K56.690,,BX3,100,NULL
I08.9,"Rheumatic multiple valve disease, unspecified - I08.9",,BX3,100,NULL
P91.82,NEOnatal cerebral infarction - P91.82,,BX3,100,NULL
K85.90,ACUTE Pancreatitis without necrosis of infection - K85.90,,BX3,100,NULL
K70.9,Alcoholic liver disease - K70.9,,BX3,100,NULL
G70.01,MYASTHENIA GRAVIS WITH (ACUTE) EXACERBATION - G70.01,,CLN,716,NULL
E87.5,HYPERkalemia - E87.5,,BX3,100,NULL
D32.0,BENIGN NEOPLASM OF CEREBRAL MENINGES - D32.0,,CLN,600,NULL
P07.22,preterm newborn completed 23 weeks - P07.22,,CLN,600,NULL
C41.2,malignant neoplasm of vertebral column - C41.2,,BX3,100,NULL
M00.9,PYOGENIC ARTHRITIS - M00.9,,BX3,100,NULL
D43.4,NEOPLASM OF UNCERTAIN BEHAVIOR OF THe spinal cord - D43.4,,BX3,100,NULL
G83.12,MOnoplegia of lower limb affecting left dominant side - G83.12,,BX3,100,NULL
I63.542,CEREBRAL INFARCTION DU EOT UNSPECIFIED OCCLUSION OR STENOSIS OF LEFT CEREBELLAR ARTERIES - I63.542,,CLN,600,NULL
S22.41XD,MULTIPE FRACTURES OF RIBS - S22.41XD,,BX3,100,NULL
Q03.9,CONGENITAL hydrocephalus - Q03.9,,BX3,100,NULL
E11.8,TYPE 2 DIABETES MELLITUS WITH UNSPECIFIED COMPLICATIONS - E11.8,,CLN,600,NULL
R62.51,FAILURE TO THRIVE (CHILD) - R62.51,,CLN,600,NULL
I35.0,NONrheumatic aortic stenosis - I35.0,,BX3,100,NULL
R57.1,HYPOvalemic shock - R57.1,,BX3,100,NULL
R18.8,OTHER ascites - R18.8,,BX3,100,NULL
C91.90,LYPHOID LEUKEMIA - C91.90,,BX3,100,NULL
E10.42,TYPE 1 DIABETES WITH POLYNEUROPATHY - E10.42,,CLN,600,NULL
F01.C4,"VASCULAR DEMENTIA, severe with anxiety - F01.C4",,BX3,100,NULL
G00.9,BACTERIAL MENINGITIS - G00.9,,CLN,600,NULL
I25.2,MYOCARDIAL INFARCTION - I25.2,,BX3,100,NULL
V89.2XXA,Person injured in mva - V89.2XXA,,BX3,100,NULL
F31.9,"BIPOLAR DISORDER, UNSPEC - F31.9",,CLN,728,NULL
F31.32,"BIPOLAR DISORDER, CURRENT EPISODE depressed moderate - F31.32",,BX3,100,NULL
E78.49,OTHER hyperlipidemia - E78.49,,BX3,100,NULL
C13.9,Malignant neoplasm of hypopharynx - C13.9,,BX3,100,NULL
F11.93,"Opiod USE, UNSPECIFIED WITH WITHDRAWAL - F11.93",,BX3,100,NULL
T74.4XXA,Shaken infant syndrome - T74.4XXA,,BX3,100,NULL
G93.41,METABOLIC ENCEPHALOPATHY - G93.41,,CLN,810,NULL
P90,CONVULSIONS OF NEWBOARN - P90,,BX3,100,NULL
F06.2,PSYCHOTIC DISORDER W DELUSION DUE TO KNON PHYSIOL - F06.2,,CLN,600,NULL
J69.0,ASPIRATION PNEUMONIA Pneumonitis due to inhalation of food and vomit - J69.0,,BX3,899,NULL
B19.20,UNSPECIFIED viral hepatitis c without hepatic coma - B19.20,,BX3,100,NULL
F29,UNSPECIFIED psychosis not due to a substance or known physiological condition - F29,,BX3,100,NULL
P91.63,severe hypoxic ischemic encephalopathy - P91.63,,BX3,100,NULL
C92.10,Chronic myeloid leukemia - C92.10,,CLN,600,NULL
S02.92XD,unspecified fracture of facial bones - S02.92XD,,BX3,100,NULL
S02.2XXD,"Fracture of nasal bones, subsequent encounter for fracture - S02.2XXD",,CLN,600,NULL
K86.0,Alcohol induced chronic pancreatitis - K86.0,,BX3,100,NULL
C10.1,MALIGNANT NEOPLASM OF Epiglottis - C10.1,,BX3,100,NULL
K75.81,CONGENITAL stenosis and strickture of esophagus - K75.81,,BX3,100,NULL
E44.0,MODERATE PROTEIN-CALORIE MALNUTRITION - E44.0,,CLN,600,NULL
I69.022,Dysarthria following nontraumatic subarachnoid hemorrhage - I69.022,,BX3,100,NULL
C64.9,malignant neoplasm of KIDNEY - C64.9,,BX3,100,NULL
G81.91,hemiplegia affecting right side - G81.91,,BX3,100,NULL
C92.00,ACUTE MYELOGENOUS LEUKEMIA - C92.00,,BX3,100,NULL
S27.0XXA,Traumatic pneumothorax - S27.0XXA,,CLN,600,NULL
S27.2XXD,TRAUMATIC HEMOPNEUMOTHORAX - S27.2XXD,,BX3,100,NULL
G23.2,Multiple system atrophy - G23.2,,CLN,600,NULL
Z85.09,PERSONAL HISTORY OF MALIG NEOPLM OF other digestive organs - Z85.09,,BX3,100,NULL
F19.97,"OTH PSYCHOACTIVE SUBSTANCE USE, UNSP W PERSISTING DEMENTIA - F19.97",,CLN,600,NULL
F03.94,"UNSPECIFIED DEMENTIA, UNSPECIFIED SEVERITY, WITH ANXIETY - F03.94",,CLN,600,NULL
T76.01XA,ADULT NEGLECT OR ABANDONMENT - T76.01XA,,BX3,100,NULL
D37.030,NEOPLASM OF UNCERTAIN BEHAVIOR OF THe parotid salivary gland - D37.030,,BX3,100,NULL
M26.52,LIMITED MANDIBULAR RANGE OF MOTION - M26.52,,RAD,559,NULL
M40.202,kyphosis - M40.202,,RAD,567,NULL
N17.8,OTHER acute kidney failure - N17.8,,BX3,100,NULL
Z68.52,Bmi for pediatric - Z68.52,,BX3,100,NULL
S06.2X0S,DIFFUCE TBI WITHOUT LOSS OF CONSCIOUSNESS SEQUELA - S06.2X0S,,CLN,600,NULL
F78.A9,OTHER genetic related intellectual diability - F78.A9,,BX3,100,NULL
F84.0,AUTISTIC DISORDER - F84.0,,CLN,723,NULL
C26.0,malignant neoplas of intestinal tract - C26.0,,BX3,100,NULL
S12.000D,unspecified displaced fracture of first cervical vertebra - S12.000D,,BX3,100,NULL
K90.83,INTeSTINAL failure - K90.83,,BX3,100,NULL
I82.0,Budd-Chiari syndrome - I82.0,,CLN,600,NULL
H65.07,OTITIS MEDIA RECURRENT - H65.07,,BX3,100,NULL
M72.6,NECROTIZING FASCIITIS - M72.6,,CLN,600,NULL
M47.012,"ANTERIOR SPINAL ARTERY COMPRESSION SYNDROMES, CERVICAL REGION - M47.012",,BX3,100,NULL
Z86.59,PERSONAL HISTORY OF TOHER MENTAL AND BEHAVIORAL DISORDERS - Z86.59,,CLN,600,NULL
S32.020D,WEDGE COMPRESSION FRACTURE OF second lumbar vertebra - S32.020D,,BX3,100,NULL
N13.30,HYDROnephrosis - N13.30,,BX3,100,NULL
P07.34,"PREterm, 31 weeks completed - P07.34",,BX3,100,NULL
K22.10,ULCER of esophagus - K22.10,,BX3,100,NULL
D37.6,"malignant neoplas of liver, gallbladder, bile ducts - D37.6",,BX3,100,NULL
J64.9,INTerstitial pulomonary disease - J64.9,,BX3,100,NULL
K08.109,complete loss of teeth - K08.109,,RAD,558,NULL
Z85.841,PERSONAL HISTORY OF MALIGNANT NEOPLASM OF BRAIN - Z85.841,,CLN,750,NULL
E11.51,TYPE 2 DIABETES WITH diabetic pheripheral angiopath w/o gangrene - E11.51,,BX3,100,NULL
K27.9,"PEPTIC ULCER, SITE USPEC, USPEC AS ACUTE OR CHRONIS, W/O HEMORRHAGE OR PERFORATION - K27.9",,CLN,748,NULL
I67.82,CEREBRAL ISCHEMIA - I67.82,,CLN,600,NULL
Z47.2,Encournter for internal fixation device - Z47.2,,BX3,100,NULL
F43.0,STRess response - F43.0,,BX3,100,NULL
P04.49,newborn affected by maternal use of other drugs of addiction - P04.49,,BX3,100,NULL
J85.1,ABSCESS OF LUNG WIHT PNEUMONIA - J85.1,,BX3,100,NULL
S90.90XD,UNSPECIFIED INJURY of head - S90.90XD,,BX3,100,NULL
Z43.4,Encounter for attention to other artificial openings of digestive tract - Z43.4,,CLN,600,NULL
M81.0,OSTEOPOROSIS W/O CURRENT PATHOLOGICAL FRACTURE - M81.0,,CLN,833,NULL
M25.78,"OSTEOPHYTE, VERTEBRAE - M25.78",,RAD,566,NULL
I63.332,CEREBRAL INFARCTION DUE TO THROMBOSIS OF LEFT POSTERIOR CEREBRAL ARTERY - I63.332,,CLN,600,NULL
J81.1,CHRONIC PULMONARY EDEMA - J81.1,,CLN,600,NULL
G47.33,Obstructive sleep apnea - G47.33,,BX3,100,NULL
I69.853,HEMIPLEGIA AND HEMIPARESIS FOLLOWING OTHER CVD AFECTING RIGHT NON-DOMINANT SIDE - I69.853,,CLN,600,NULL
F44.4,CONVersion disorder with motor symptom or deficit - F44.4,,BX3,100,NULL
C44.329,malignant neoplasmn of the face - C44.329,,BX3,100,NULL
I63.219,CEREBRAL INFARCTION DUE TO UNSPC occl or sten of unspec vertebral artery - I63.219,,BX3,100,NULL
M80.00XA,Age related osteoporosis with current fracture - M80.00XA,,BX3,100,NULL
E44.1,Mild protein calorie malnutrition - E44.1,,BX3,100,NULL
D32.9,BENIGN NEOPLASM OF meninges - D32.9,,BX3,100,NULL
G31.81,Alpers disease - G31.81,,BX3,100,NULL
F20.81,SCHIZOPHREmatiform disorder - F20.81,,BX3,100,NULL
K56.51,INTeSTINAL BANDS WITH PARTIAL OBSTRUCTION - K56.51,,BX3,100,NULL
F11.20,Opiod dependence - F11.20,,BX3,100,NULL
S06.360D,"TRAUMATIC HEMMORRHAGE OF CEREBRUM, UNSPEC, W/O LOSS OF CONCISOUSNESS - S06.360D",,CLN,600,NULL
K92.2,gastric hemmorage - K92.2,,BX3,100,NULL
J45.909,"ASTHMA, NOS - J45.909",,BX3,100,NULL
M35.81,Multisystem inflammatory syndrome - M35.81,,BX3,100,NULL
I67.1,"CEREBRAL ANEURYSM, NONRUPTURED - I67.1",,CLN,721,NULL
I63.89,OTHER CERBRAL INFARCTION - I63.89,,BX3,100,NULL
T9,WEDGE COMPRESSION FRACTURE OF - T9,,BX3,100,NULL
I37.9,NONrheumatic PULMONARY VALVE DISORDER - I37.9,,BX3,100,NULL
R65.21,severe sepsis with septic shock - R65.21,,CLN,600,NULL
Z85.6,Personal history leukemia - Z85.6,,CLN,600,NULL
I27.82,CHRONIC PULMONARY EMBOLISM - I27.82,,CLN,600,NULL
Z74.1,NEed for assistance with personal care - Z74.1,,BX3,100,NULL
R63.4,ABNORMAL WEIGHT LOSS - R63.4,,CLN,600,NULL
L12.0,Bullous Pemphigoid - L12.0,,BX3,100,NULL
K85.92,NECROTIZING pancreatitis - K85.92,,BX3,100,NULL
I34.1,NONrheumatic mitral valve prolapse - I34.1,,BX3,100,NULL
